Time (s),Pos X (m),Pos Y (m),Pos Z (m),Vel X (m/s),Vel Y (m/s),Vel Z (m/s),Acc X (m/s²),Acc Y (m/s²),Acc Z (m/s²)
72.80000000000014,2591.1298112207014,0.0,8683.36679894359,42.72430303996522,0.0,-74.75469752599851,0.0,0.0,-0.33419553211739306
72.90000000000013,2595.4022415246977,0.0,8675.886573012958,42.72430303996522,0.0,-74.78640537955545,0.0,0.0,-0.3170785355694381
73.00000000000013,2599.674671828694,0.0,8668.403426962457,42.72430303996522,0.0,-74.81644212986376,0.0,0.0,-0.3003675030831374
73.10000000000012,2603.9471021326904,0.0,8660.91752193951,42.72430303996522,0.0,-74.84484752960697,0.0,0.0,-0.2840539974320073
73.20000000000012,2608.2195324366867,0.0,8653.429015240836,42.72430303996522,0.0,-74.87166050102113,0.0,0.0,-0.26812971414165787
73.30000000000011,2612.491962740683,0.0,8645.938060393511,42.72430303996522,0.0,-74.89691914916477,0.0,0.0,-0.2525864814365182
73.4000000000001,2616.7643930446793,0.0,8638.444807234695,42.72430303996522,0.0,-74.92066077517093,0.0,0.0,-0.23741626006161276
73.5000000000001,2621.0368233486756,0.0,8630.949401990034,42.72430303996522,0.0,-74.94292188946963,0.0,0.0,-0.22261114298697215
73.6000000000001,2625.309253652672,0.0,8623.451987350762,42.72430303996522,0.0,-74.9637382249698,0.0,0.0,-0.20816335500165373
73.70000000000009,2629.5816839566683,0.0,8615.95270254948,42.72430303996522,0.0,-74.98314475019022,0.0,0.0,-0.19406525220422033
73.80000000000008,2633.8541142606646,0.0,8608.451683434641,42.72430303996522,0.0,-75.00117568232986,0.0,0.0,-0.18030932139634892
73.90000000000008,2638.126544564661,0.0,8600.949062543717,42.72430303996522,0.0,-75.01786450026842,0.0,0.0,-0.1668881793856194
74.00000000000007,2642.398974868657,0.0,8593.444969175107,42.72430303996522,0.0,-75.03324395748879,0.0,0.0,-0.15379457220383408
74.10000000000007,2646.6714051726535,0.0,8585.939529458745,42.72430303996522,0.0,-75.04734609491341,0.0,0.0,-0.14102137424621475
74.20000000000006,2650.94383547665,0.0,8578.432866425443,42.72430303996522,0.0,-75.06020225364716,0.0,0.0,-0.12856158733752032
74.30000000000005,2655.216265780646,0.0,8570.925100074983,42.72430303996522,0.0,-75.07184308762014,0.0,0.0,-0.11640833972979259
74.40000000000005,2659.4886960846425,0.0,8563.416347442946,42.72430303996522,0.0,-75.08229857612388,0.0,0.0,-0.104554885037345
74.50000000000004,2663.761126388639,0.0,8555.906722666317,42.72430303996522,0.0,-75.09159803623521,0.0,0.0,-0.09299460111328983
74.60000000000004,2668.033556692635,0.0,8548.396337047861,42.72430303996522,0.0,-75.09977013512248,0.0,0.0,-0.08172098887266799
74.70000000000003,2672.3059869966314,0.0,8540.885299119283,42.72430303996522,0.0,-75.1068429022291,0.0,0.0,-0.07072767106620503
74.80000000000003,2676.5784173006277,0.0,8533.373714703195,42.72430303996522,0.0,-75.11284374133001,0.0,0.0,-0.060008391009123585
74.90000000000002,2680.850847604624,0.0,8525.861686973893,42.72430303996522,0.0,-75.1177994424569,0.0,0.0,-0.04955701126888634
75.00000000000001,2685.1232779086204,0.0,8518.349316516962,42.72430303996522,0.0,-75.12173619368846,0.0,0.0,-0.03936751231562319
75.10000000000001,2689.3957082126167,0.0,8510.836701387727,42.72430303996522,0.0,-75.12467959280237,0.0,0.0,-0.029433991139015347
75.2,2693.668138516613,0.0,8503.323937168549,42.72430303996522,0.0,-75.12665465878585,0.0,0.0,-0.01975065983489266
75.3,2697.9405688206093,0.0,8495.811117025007,42.72430303996522,0.0,-75.12768584320234,0.0,0.0,-0.010311844164892392
75.39999999999999,2702.2129991246056,0.0,8488.298331760956,42.72430303996522,0.0,-75.12779704141157,0.0,0.0,-0.001111982092213637
75.49999999999999,2706.485429428602,0.0,8480.78566987248,42.72430303996522,0.0,-75.12701160364122,0.0,0.0,0.007854377703486293
75.59999999999998,2710.7578597325983,0.0,8473.273217600778,42.72430303996522,0.0,-75.12535234590828,0.0,0.0,0.01659257732945285
75.69999999999997,2715.0302900365946,0.0,8465.761058983955,42.72430303996522,0.0,-75.12284156078842,0.0,0.0,0.025107851198674425
75.79999999999997,2719.302720340591,0.0,8458.24927590779,42.72430303996522,0.0,-75.11950102803225,0.0,0.0,0.03340532756175918
75.89999999999996,2723.575150644587,0.0,8450.737948155438,42.72430303996522,0.0,-75.11535202502729,0.0,0.0,0.04149003004954466
75.99999999999996,2727.8475809485835,0.0,8443.227153456124,42.72430303996522,0.0,-75.11041533710488,0.0,0.0,0.04936687922415217
76.09999999999995,2732.12001125258,0.0,8435.716967532826,42.72430303996522,0.0,-75.10471126769123,0.0,0.0,0.057040694136480496
76.19999999999995,2736.392441556576,0.0,8428.207464148965,42.72430303996522,0.0,-75.09825964830243,0.0,0.0,0.06451619388799479
76.29999999999994,2740.6648718605725,0.0,8420.698715154123,42.72430303996522,0.0,-75.0910798483829,0.0,0.0,0.07179799919524399
76.39999999999993,2744.937302164569,0.0,8413.190790528795,42.72430303996522,0.0,-75.0831907849874,0.0,0.0,0.0788906339550337
76.49999999999993,2749.209732468565,0.0,8405.683758428198,42.72430303996522,0.0,-75.07461093230651,0.0,0.0,0.08579852680886013
76.59999999999992,2753.4821627725614,0.0,8398.177685225159,42.72430303996522,0.0,-75.06535833103602,0.0,0.0,0.09252601270494054
76.69999999999992,2757.7545930765577,0.0,8390.672635552071,42.72430303996522,0.0,-75.05545059759038,0.0,0.0,0.0990773344564495
76.79999999999991,2762.027023380554,0.0,8383.168672341977,42.72430303996522,0.0,-75.04490493316092,0.0,0.0,0.10545664429460899
76.8999999999999,2766.2994536845504,0.0,8375.665856868742,42.72430303996522,0.0,-75.03373813261939,0.0,0.0,0.11166800541535515
76.9999999999999,2770.5718839885467,0.0,8368.164248786383,42.72430303996522,0.0,-75.02196659326755,0.0,0.0,0.11771539351841298
77.0999999999999,2774.844314292543,0.0,8360.66390616753,42.72430303996522,0.0,-75.00960632343379,0.0,0.0,0.12360269833768278
77.19999999999989,2779.1167445965393,0.0,8353.164885541064,42.72430303996522,0.0,-74.99667295091758,0.0,0.0,0.1293337251619988
77.29999999999988,2783.3891749005356,0.0,8345.667241928917,42.72430303996522,0.0,-74.98318173128307,0.0,0.0,0.1349121963451072
77.39999999999988,2787.661605204532,0.0,8338.171028882081,42.72430303996522,0.0,-74.96914755600264,0.0,0.0,0.14034175280425565
77.49999999999987,2791.9340355085283,0.0,8330.676298515813,42.72430303996522,0.0,-74.954584960452,0.0,0.0,0.145625955506425
77.59999999999987,2796.2064658125246,0.0,8323.183101544071,42.72430303996522,0.0,-74.93950813175785,0.0,0.0,0.15076828694146371
77.69999999999986,2800.478896116521,0.0,8315.691487313185,42.72430303996522,0.0,-74.9239309164997,0.0,0.0,0.15577215258148414
77.79999999999986,2804.751326420517,0.0,8308.201503834769,42.72430303996522,0.0,-74.9078668282671,0.0,0.0,0.16064088232592866
77.89999999999985,2809.0237567245135,0.0,8300.71319781792,42.72430303996522,0.0,-74.89132905507394,0.0,0.0,0.16537773193162764
77.99999999999984,2813.29618702851,0.0,8293.22661470068,42.72430303996522,0.0,-74.87433046663119,0.0,0.0,0.16998588442741003
78.09999999999984,2817.568617332506,0.0,8285.741798680789,42.72430303996522,0.0,-74.85688362147991,0.0,0.0,0.1744684515128263
78.19999999999983,2821.8410476365025,0.0,8278.258792745764,42.72430303996522,0.0,-74.83900077398587,0.0,0.0,0.17882847494042764
78.29999999999983,2826.113477940499,0.0,8270.777638702284,42.72430303996522,0.0,-74.82069388119774,0.0,0.0,0.18306892788132245
78.39999999999982,2830.385908244495,0.0,8263.298377204908,42.72430303996522,0.0,-74.80197460957037,0.0,0.0,0.1871927162737066
78.49999999999982,2834.6583385484914,0.0,8255.821047784153,42.72430303996522,0.0,-74.78285434155497,0.0,0.0,0.1912026801539639
78.59999999999981,2838.9307688524877,0.0,8248.345688873922,42.72430303996522,0.0,-74.76334418205796,0.0,0.0,0.19510159497006185
78.6999999999998,2843.203199156484,0.0,8240.87233783831,42.72430303996522,0.0,-74.74345496477024,0.0,0.0,0.19889217287725636
78.7999999999998,2847.4756294604804,0.0,8233.401030997793,42.72430303996522,0.0,-74.72319725836869,0.0,0.0,0.20257706401547004
78.89999999999979,2851.7480597644767,0.0,8225.931803654823,42.72430303996522,0.0,-74.70258137259182,0.0,0.0,0.2061588577686866
78.99999999999979,2856.020490068473,0.0,8218.464690118824,42.72430303996522,0.0,-74.68161736419124,0.0,0.0,0.209640084005823
79.09999999999978,2860.2929203724693,0.0,8210.99972373062,42.72430303996522,0.0,-74.66031504276091,0.0,0.0,0.21302321430319182
79.19999999999978,2864.5653506764656,0.0,8203.53693688629,42.72430303996522,0.0,-74.63868397644607,0.0,0.0,0.2163106631483913
79.29999999999977,2868.837780980462,0.0,8196.076361060483,42.72430303996522,0.0,-74.61673349753352,0.0,0.0,0.21950478912562055
79.39999999999976,2873.1102112844583,0.0,8188.618026829171,42.72430303996522,0.0,-74.59447270792529,0.0,0.0,0.22260789608231768
79.49999999999976,2877.3826415884546,0.0,8181.161963891893,42.72430303996522,0.0,-74.57191048449758,0.0,0.0,0.2256222342771821
79.59999999999975,2881.655071892451,0.0,8173.7082010934655,42.72430303996522,0.0,-74.54905548434662,0.0,0.0,0.2285500015095323
79.69999999999975,2885.927502196447,0.0,8166.256766445194,42.72430303996522,0.0,-74.52591614992362,0.0,0.0,0.23139334423007796
79.79999999999974,2890.1999325004435,0.0,8158.807687145581,42.72430303996522,0.0,-74.5025007140603,0.0,0.0,0.2341543586331163
79.89999999999974,2894.47236280444,0.0,8151.360989600551,42.72430303996522,0.0,-74.47881720488728,0.0,0.0,0.23683509173023154
79.99999999999973,2898.744793108436,0.0,8143.916699443198,42.72430303996522,0.0,-74.45487345064673,0.0,0.0,0.23943754240553794
80.09999999999972,2903.0172234124325,0.0,8136.47484155307,42.72430303996522,0.0,-74.43067708440147,0.0,0.0,0.24196366245268308
80.19999999999972,2907.289653716429,0.0,8129.035440074994,42.72430303996522,0.0,-74.40623554864212,0.0,0.0,0.24441535759350153
80.29999999999971,2911.562084020425,0.0,8121.598518437457,42.72430303996522,0.0,-74.38155609979425,0.0,0.0,0.2467944884786757
80.39999999999971,2915.8345143244214,0.0,8114.164099370552,42.72430303996522,0.0,-74.35664581262722,0.0,0.0,0.2491028716703383
80.4999999999997,2920.1069446284178,0.0,8106.732204923499,42.72430303996522,0.0,-74.33151158456653,0.0,0.0,0.25134228060692365
80.5999999999997,2924.379374932414,0.0,8099.3028564817405,42.72430303996522,0.0,-74.30616013991151,0.0,0.0,0.25351444655019506
80.69999999999969,2928.6518052364104,0.0,8091.876074783642,42.72430303996522,0.0,-74.28059803396002,0.0,0.0,0.25562105951493663
80.79999999999968,2932.9242355404067,0.0,8084.451879936784,42.72430303996522,0.0,-74.2548316570419,0.0,0.0,0.25766376918107703
80.89999999999968,2937.196665844403,0.0,8077.030291433867,42.72430303996522,0.0,-74.22886723846302,0.0,0.0,0.2596441857887779
80.99999999999967,2941.4690961483993,0.0,8069.6113281682365,42.72430303996522,0.0,-74.20271085036137,0.0,0.0,0.26156388101647643
81.09999999999967,2945.7415264523956,0.0,8062.195008449033,42.72430303996522,0.0,-74.17636841147717,0.0,0.0,0.2634243888420613
81.19999999999966,2950.013956756392,0.0,8054.781350015981,42.72430303996522,0.0,-74.14984569083842,0.0,0.0,0.2652272063874772
81.29999999999966,2954.2863870603883,0.0,8047.370370053818,42.72430303996522,0.0,-74.12314831136374,0.0,0.0,0.2669737947468587
81.39999999999965,2958.5588173643846,0.0,8039.962085206379,42.72430303996522,0.0,-74.09628175338388,0.0,0.0,0.26866557979852423
81.49999999999964,2962.831247668381,0.0,8032.5565115903355,42.72430303996522,0.0,-74.0692513580838,0.0,0.0,0.2703039530007949
81.59999999999964,2967.103677972377,0.0,8025.153664808609,42.72430303996522,0.0,-74.04206233086659,0.0,0.0,0.27189027217218786
81.69999999999963,2971.3761082763735,0.0,8017.753559963457,42.72430303996522,0.0,-74.014719744641,0.0,0.0,0.27342586225585563
81.79999999999963,2975.64853858037,0.0,8010.356211669234,42.72430303996522,0.0,-73.98722854303412,0.0,0.0,0.2749120160687486
81.89999999999962,2979.920968884366,0.0,8002.961634064856,42.72430303996522,0.0,-73.95959354353057,0.0,0.0,0.27634999503552216
81.99999999999962,2984.1933991883625,0.0,7995.569840825952,42.72430303996522,0.0,-73.93181944053981,0.0,0.0,0.2777410299076184
82.09999999999961,2988.465829492359,0.0,7988.18084517672,42.72430303996522,0.0,-73.90391080839306,0.0,0.0,0.279086321467501
82.1999999999996,2992.738259796355,0.0,7980.7946599014995,42.72430303996522,0.0,-73.87587210427122,0.0,0.0,0.2803870412184466
82.2999999999996,2997.0106901003514,0.0,7973.411297356053,42.72430303996522,0.0,-73.84770767106522,0.0,0.0,0.281644332060063
82.3999999999996,3001.2831204043478,0.0,7966.030769478581,42.72430303996522,0.0,-73.81942174017026,0.0,0.0,0.2828593089497158
82.49999999999959,3005.555550708344,0.0,7958.653087800457,42.72430303996522,0.0,-73.79101843421523,0.0,0.0,0.2840330595501914
82.59999999999958,3009.8279810123404,0.0,7951.278263456708,42.72430303996522,0.0,-73.76250176972887,0.0,0.0,0.285166644863601
82.69999999999958,3014.1004113163367,0.0,7943.906307196234,42.72430303996522,0.0,-73.73387565974366,0.0,0.0,0.28626109985210846
82.79999999999957,3018.372841620333,0.0,7936.53722939177,42.72430303996522,0.0,-73.70514391633913,0.0,0.0,0.2873174340453133
82.89999999999957,3022.6452719243293,0.0,7929.171040049618,42.72430303996522,0.0,-73.67631025312565,0.0,0.0,0.28833663213477045
82.99999999999956,3026.9177022283257,0.0,7921.807748819124,42.72430303996522,0.0,-73.64737828767007,0.0,0.0,0.28931965455582365
83.09999999999955,3031.190132532322,0.0,7914.447365001928,42.72430303996522,0.0,-73.61835154386439,0.0,0.0,0.2902674380567909
83.19999999999955,3035.4625628363183,0.0,7907.089897560985,42.72430303996522,0.0,-73.58923345423878,0.0,0.0,0.2911808962560958
83.29999999999954,3039.7349931403146,0.0,7899.7353551293645,42.72430303996522,0.0,-73.56002736222007,0.0,0.0,0.29206092018714
83.39999999999954,3044.007423444311,0.0,7892.383746018825,42.72430303996522,0.0,-73.53073652433693,0.0,0.0,0.2929083788313829
83.49999999999953,3048.2798537483072,0.0,7885.035078228186,42.72430303996522,0.0,-73.50136411237294,0.0,0.0,0.2937241196398386
83.59999999999953,3052.5522840523035,0.0,7877.689359451484,42.72430303996522,0.0,-73.47191321546863,0.0,0.0,0.2945089690431253
83.69999999999952,3056.8247143563,0.0,7870.3465970859315,42.72430303996522,0.0,-73.4423868421736,0.0,0.0,0.29526373295026076
83.79999999999951,3061.097144660296,0.0,7863.006798239673,42.72430303996522,0.0,-73.41278792244995,0.0,0.0,0.29598919723649786
83.89999999999951,3065.3695749642925,0.0,7855.6699697393515,42.72430303996522,0.0,-73.38311930962792,0.0,0.0,0.29668612822037765
83.9999999999995,3069.642005268289,0.0,7848.336118137486,42.72430303996522,0.0,-73.3533837823149,0.0,0.0,0.2973552731301474
84.0999999999995,3073.914435572285,0.0,7841.005249719663,42.72430303996522,0.0,-73.32358404625892,0.0,0.0,0.2979973605598545
84.19999999999949,3078.1868658762814,0.0,7833.677370511551,42.72430303996522,0.0,-73.2937227361674,0.0,0.0,0.2986131009151496
84.29999999999949,3082.4592961802778,0.0,7826.3524862857375,42.72430303996522,0.0,-73.26380241748247,0.0,0.0,0.29920318684924574
84.39999999999948,3086.731726484274,0.0,7819.030602568395,42.72430303996522,0.0,-73.23382558811358,0.0,0.0,0.29976829368894364
84.49999999999947,3091.0041567882704,0.0,7811.711724645781,42.72430303996522,0.0,-73.20379468012845,0.0,0.0,0.3003090798511501
84.59999999999947,3095.2765870922667,0.0,7804.3958575705765,42.72430303996522,0.0,-73.17371206140346,0.0,0.0,0.3008261872499123
84.69999999999946,3099.549017396263,0.0,7797.083006168062,42.72430303996522,0.0,-73.14358003723403,0.0,0.0,0.3013202416943148
84.79999999999946,3103.8214477002593,0.0,7789.773175042137,42.72430303996522,0.0,-73.1134008519063,0.0,0.0,0.3017918532772299
84.89999999999945,3108.0938780042557,0.0,7782.4663685811975,42.72430303996522,0.0,-73.08317669023077,0.0,0.0,0.302241616755321
84.99999999999945,3112.366308308252,0.0,7775.162590963853,42.72430303996522,0.0,-73.05290967903875,0.0,0.0,0.30267011192029436
85.09999999999944,3116.6387386122483,0.0,7767.861846164509,42.72430303996522,0.0,-73.02260188864258,0.0,0.0,0.3030779039617002
85.19999999999943,3120.9111689162446,0.0,7760.564137958802,42.72430303996522,0.0,-72.99225533426045,0.0,0.0,0.3034655438213285
85.29999999999943,3125.183599220241,0.0,7753.269469928904,42.72430303996522,0.0,-72.96187197740649,0.0,0.0,0.3038335685396003
85.39999999999942,3129.4560295242372,0.0,7745.9778454686875,42.72430303996522,0.0,-72.9314537272471,0.0,0.0,0.30418250159381266
85.49999999999942,3133.7284598282336,0.0,7738.689267788761,42.72430303996522,0.0,-72.90100244192423,0.0,0.0,0.30451285322868493
85.59999999999941,3138.00089013223,0.0,7731.40373992138,42.72430303996522,0.0,-72.87051992984632,0.0,0.0,0.3048251207791708
85.6999999999994,3142.273320436226,0.0,7724.1212647252305,42.72430303996522,0.0,-72.84000795094774,0.0,0.0,0.305119788985861
85.7999999999994,3146.5457507402225,0.0,7716.84184489009,42.72430303996522,0.0,-72.80946821791744,0.0,0.0,0.30539733030298954
85.8999999999994,3150.818181044219,0.0,7709.565482941376,42.72430303996522,0.0,-72.77890239739752,0.0,0.0,0.3056582051992631
85.99999999999939,3155.090611348215,0.0,7702.292181244573,42.72430303996522,0.0,-72.74831211115234,0.0,0.0,0.3059028624517275
86.09999999999938,3159.3630416522115,0.0,7695.021942009549,42.72430303996522,0.0,-72.71769893720908,0.0,0.0,0.3061317394326757
86.19999999999938,3163.6354719562078,0.0,7687.754767294764,42.72430303996522,0.0,-72.68706441097008,0.0,0.0,0.3063452623899465
86.29999999999937,3167.907902260204,0.0,7680.490659011368,42.72430303996522,0.0,-72.65641002629803,0.0,0.0,0.3065438467204622
86.39999999999937,3172.1803325642004,0.0,7673.2296189271965,42.72430303996522,0.0,-72.62573723657428,0.0,0.0,0.3067278972375469
86.49999999999936,3176.4527628681967,0.0,7665.971648670666,42.72430303996522,0.0,-72.5950474557311,0.0,0.0,0.30689780843178127
86.59999999999935,3180.725193172193,0.0,7658.716749734564,42.72430303996522,0.0,-72.56434205925852,0.0,0.0,0.3070539647257782
86.69999999999935,3184.9976234761893,0.0,7651.464923479749,42.72430303996522,0.0,-72.53362238518623,0.0,0.0,0.3071967407228833
86.79999999999934,3189.2700537801857,0.0,7644.216171138752,42.72430303996522,0.0,-72.50288973504124,0.0,0.0,0.30732650145004925
86.89999999999934,3193.542484084182,0.0,7636.970493819286,42.72430303996522,0.0,-72.47214537478175,0.0,0.0,0.3074436025949012
86.99999999999933,3197.8149143881783,0.0,7629.727892507669,42.72430303996522,0.0,-72.44139053570802,0.0,0.0,0.307548390737157
87.09999999999933,3202.0873446921746,0.0,7622.488368072151,42.72430303996522,0.0,-72.41062641535056,0.0,0.0,0.30764120357458324
87.19999999999932,3206.359774996171,0.0,7615.251921266168,42.72430303996522,0.0,-72.37985417833622,0.0,0.0,0.30772237014351234
87.29999999999932,3210.6322053001672,0.0,7608.0185527315,42.72430303996522,0.0,-72.3490749572328,0.0,0.0,0.3077922110341511
87.39999999999931,3214.9046356041636,0.0,7600.7882630013555,42.72430303996522,0.0,-72.31828985337273,0.0,0.0,0.30785103860070606
87.4999999999993,3219.17706590816,0.0,7593.561052503375,42.72430303996522,0.0,-72.28749993765608,0.0,0.0,0.3078991571664673
87.5999999999993,3223.449496212156,0.0,7586.336921562558,42.72430303996522,0.0,-72.25670625133368,0.0,0.0,0.3079368632239845
87.69999999999929,3227.7219265161525,0.0,7579.115870404109,42.72430303996522,0.0,-72.22590980677063,0.0,0.0,0.30796444563045355
87.79999999999929,3231.994356820149,0.0,7571.897899156219,42.72430303996522,0.0,-72.1951115881908,0.0,0.0,0.30798218579837666
87.89999999999928,3236.266787124145,0.0,7564.683007852768,42.72430303996522,0.0,-72.16431255240263,0.0,0.0,0.30799035788166407
87.99999999999928,3240.5392174281415,0.0,7557.471196435962,42.72430303996522,0.0,-72.13351362950692,0.0,0.0,0.30798922895717773
88.09999999999927,3244.8116477321378,0.0,7550.262464758899,42.72430303996522,0.0,-72.10271572358673,0.0,0.0,0.30797905920198865
88.19999999999926,3249.084078036134,0.0,7543.056812588072,42.72430303996522,0.0,-72.0719197133801,0.0,0.0,0.30796010206626967
88.29999999999926,3253.3565083401304,0.0,7535.8542396058,42.72430303996522,0.0,-72.0411264529359,0.0,0.0,0.3079326044420192
88.39999999999925,3257.6289386441267,0.0,7528.654745412609,42.72430303996522,0.0,-72.01033677225313,0.0,0.0,0.3078968068277277
88.49999999999925,3261.901368948123,0.0,7521.458329529536,42.72430303996522,0.0,-71.97955147790422,0.0,0.0,0.30785294348903136
88.59999999999924,3266.1737992521194,0.0,7514.264991400385,42.72430303996522,0.0,-71.94877135364268,0.0,0.0,0.30780124261541
88.69999999999924,3270.4462295561157,0.0,7507.074730393918,42.72430303996522,0.0,-71.91799716099537,0.0,0.0,0.3077419264731578
88.79999999999923,3274.718659860112,0.0,7499.887545805992,42.72430303996522,0.0,-71.88722963983992,0.0,0.0,0.30767521155457445
88.89999999999922,3278.9910901641083,0.0,7492.703436861639,42.72430303996522,0.0,-71.85646950896756,0.0,0.0,0.30760130872349656
88.99999999999922,3283.2635204681046,0.0,7485.5224027170925,42.72430303996522,0.0,-71.82571746663183,0.0,0.0,0.3075204233573814
89.09999999999921,3287.535950772101,0.0,7478.344442461762,42.72430303996522,0.0,-71.79497419108326,0.0,0.0,0.3074327554857419
89.1999999999992,3291.8083810760972,0.0,7471.169555120153,42.72430303996522,0.0,-71.76424034109071,0.0,0.0,0.30733849992538964
89.2999999999992,3296.0808113800936,0.0,7463.99773965374,42.72430303996522,0.0,-71.73351655644949,0.0,0.0,0.3072378464122085
89.3999999999992,3300.35324168409,0.0,7456.828994962791,42.72430303996522,0.0,-71.70280345847651,0.0,0.0,0.30713097972978076
89.49999999999919,3304.625671988086,0.0,7449.663319888141,42.72430303996522,0.0,-71.67210165049302,0.0,0.0,0.30701807983483853
89.59999999999918,3308.8981022920825,0.0,7442.500713212921,42.72430303996522,0.0,-71.64141171829506,0.0,0.0,0.30689932197960346
89.69999999999918,3313.170532596079,0.0,7435.341173664244,42.72430303996522,0.0,-71.61073423061195,0.0,0.0,0.3067748768311347
89.79999999999917,3317.442962900075,0.0,7428.184699914841,42.72430303996522,0.0,-71.58006973955318,0.0,0.0,0.3066449105877851
89.89999999999917,3321.7153932040715,0.0,7421.031290584662,42.72430303996522,0.0,-71.54941878104391,0.0,0.0,0.306509585092698
89.99999999999916,3325.987823508068,0.0,7413.880944242427,42.72430303996522,0.0,-71.51878187524946,0.0,0.0,0.3063690579445346
90.09999999999916,3330.260253812064,0.0,7406.733659407141,42.72430303996522,0.0,-71.48815952698891,0.0,0.0,0.3062234826055352
90.19999999999915,3334.5326841160604,0.0,7399.58943454957,42.72430303996522,0.0,-71.45755222613823,0.0,0.0,0.30607300850679664
90.29999999999914,3338.8051144200567,0.0,7392.4482680936735,42.72430303996522,0.0,-71.42696044802312,0.0,0.0,0.3059177811510416
90.39999999999914,3343.077544724053,0.0,7385.310158418004,42.72430303996522,0.0,-71.39638465380185,0.0,0.0,0.30575794221272723
90.49999999999913,3347.3499750280494,0.0,7378.175103857068,42.72430303996522,0.0,-71.36582529083826,0.0,0.0,0.30559362963583325
90.59999999999913,3351.6224053320457,0.0,7371.043102702651,42.72430303996522,0.0,-71.33528279306535,0.0,0.0,0.3054249777290874
90.69999999999912,3355.894835636042,0.0,7363.914153205103,42.72430303996522,0.0,-71.30475758133946,0.0,0.0,0.3052521172588438
90.79999999999912,3360.1672659400383,0.0,7356.788253574602,42.72430303996522,0.0,-71.27425006378549,0.0,0.0,0.30507517553972363
90.89999999999911,3364.4396962440346,0.0,7349.665401982372,42.72430303996522,0.0,-71.24376063613319,0.0,0.0,0.30489427652293877
90.9999999999991,3368.712126548031,0.0,7342.545596561872,42.72430303996522,0.0,-71.21328968204494,0.0,0.0,0.30470954088240987
91.0999999999991,3372.9845568520273,0.0,7335.428835409959,42.72430303996522,0.0,-71.18283757343507,0.0,0.0,0.30452108609878614
91.1999999999991,3377.2569871560236,0.0,7328.315116588014,42.72430303996522,0.0,-71.15240467078094,0.0,0.0,0.30432902654132654
91.29999999999909,3381.52941746002,0.0,7321.204438123039,42.72430303996522,0.0,-71.12199132342616,0.0,0.0,0.3041334735477399
91.39999999999908,3385.801847764016,0.0,7314.096798008729,42.72430303996522,0.0,-71.09159786987595,0.0,0.0,0.30393453550207106
91.49999999999908,3390.0742780680125,0.0,7306.99219420651,42.72430303996522,0.0,-71.0612246380849,0.0,0.0,0.30373231791057087
91.59999999999907,3394.346708372009,0.0,7299.890624646554,42.72430303996522,0.0,-71.03087194573732,0.0,0.0,0.3035269234757134
91.69999999999906,3398.619138676005,0.0,7292.792087228763,42.72430303996522,0.0,-71.00054010052048,0.0,0.0,0.3033184521683516
91.79999999999906,3402.8915689800015,0.0,7285.696579823731,42.72430303996522,0.0,-70.97022940039068,0.0,0.0,0.303107001298077
91.89999999999905,3407.163999283998,0.0,7278.604100273676,42.72430303996522,0.0,-70.93994013383251,0.0,0.0,0.302892665581739
91.99999999999905,3411.436429587994,0.0,7271.514646393351,42.72430303996522,0.0,-70.90967258011148,0.0,0.0,0.3026755372103693
92.09999999999904,3415.7088598919904,0.0,7264.428215970928,42.72430303996522,0.0,-70.87942700952004,0.0,0.0,0.30245570591430493
92.19999999999904,3419.9812901959867,0.0,7257.344806768861,42.72430303996522,0.0,-70.84920368361738,0.0,0.0,0.30223325902672826
92.29999999999903,3424.253720499983,0.0,7250.264416524723,42.72430303996522,0.0,-70.81900285546281,0.0,0.0,0.30200828154561776
92.39999999999903,3428.5261508039794,0.0,7243.1870429520195,42.72430303996522,0.0,-70.7888247698434,0.0,0.0,0.30178085619412265
92.49999999999902,3432.7985811079757,0.0,7236.112683740987,42.72430303996522,0.0,-70.75866966349547,0.0,0.0,0.30155106347937455
92.59999999999901,3437.071011411972,0.0,7229.041336559364,42.72430303996522,0.0,-70.72853776532048,0.0,0.0,0.3013189817499118
92.69999999999901,3441.3434417159683,0.0,7221.9729990531405,42.72430303996522,0.0,-70.69842929659532,0.0,0.0,0.3010846872515458
92.799999999999,3445.6158720199646,0.0,7214.907668847293,42.72430303996522,0.0,-70.66834447117714,0.0,0.0,0.30084825418187755
92.899999999999,3449.888302323961,0.0,7207.845343546497,42.72430303996522,0.0,-70.6382834957028,0.0,0.0,0.30060975474344787
92.99999999999899,3454.1607326279573,0.0,7200.786020735814,42.72430303996522,0.0,-70.60824656978325,0.0,0.0,0.30036925919547564
93.09999999999899,3458.4331629319536,0.0,7193.729697981375,42.72430303996522,0.0,-70.5782338861928,0.0,0.0,0.30012683590437383
93.19999999999898,3462.70559323595,0.0,7186.676372831026,42.72430303996522,0.0,-70.54824563105352,0.0,0.0,0.29988255139288
93.29999999999897,3466.978023539946,0.0,7179.626042814976,42.72430303996522,0.0,-70.5182819840147,0.0,0.0,0.2996364703880747
93.39999999999897,3471.2504538439425,0.0,7172.578705446413,42.72430303996522,0.0,-70.4883431184279,0.0,0.0,0.29938865586800745
93.49999999999896,3475.522884147939,0.0,7165.534358222107,42.72430303996522,0.0,-70.45842920151718,0.0,0.0,0.2991391691073524
